target.cost,metadata.benchmark,metadata.db_engine,metadata.hardware,metadata.hardware_specs.cores,metadata.hardware_specs.ram_gb,metadata.hardware_specs.threads,metadata.source_run_history,metadata.workload,metadata.workload_key,domain_label,universal_main_memory_pool,universal_sort_memory,universal_log_buffer,universal_maintenance_sort_memory,universal_temp_memory,universal_temp_memory_cap,universal_io_capacity,universal_optimizer_search_depth,universal_max_connections,pg__autovacuum_analyze_scale_factor,pg__autovacuum_analyze_threshold,pg__autovacuum_max_workers,pg__autovacuum_naptime,pg__autovacuum_vacuum_cost_delay,pg__autovacuum_vacuum_cost_limit,pg__autovacuum_vacuum_scale_factor,pg__autovacuum_vacuum_threshold,pg__backend_flush_after,pg__bgwriter_delay,pg__bgwriter_flush_after,pg__bgwriter_lru_maxpages,pg__bgwriter_lru_multiplier,pg__checkpoint_completion_target,pg__checkpoint_flush_after,pg__checkpoint_timeout,pg__commit_delay,pg__commit_siblings,pg__cursor_tuple_fraction,pg__deadlock_timeout,pg__default_statistics_target,pg__effective_cache_size,pg__geqo_effort,pg__geqo_generations,pg__geqo_pool_size,pg__geqo_seed,pg__geqo_threshold,pg__join_collapse_limit,pg__max_wal_senders,pg__vacuum_cost_delay,pg__vacuum_cost_limit,pg__vacuum_cost_page_dirty,pg__vacuum_cost_page_hit,pg__vacuum_cost_page_miss,pg__wal_writer_delay,mysql__binlog_group_commit_sync_delay,mysql__binlog_group_commit_sync_no_delay_count,mysql__innodb_flush_log_at_timeout,mysql__innodb_flush_neighbors,mysql__innodb_io_capacity_max,mysql__innodb_lock_wait_timeout,mysql__innodb_lru_scan_depth,mysql__innodb_max_dirty_pages_pct,mysql__innodb_page_cleaners,mysql__innodb_purge_batch_size,mysql__innodb_purge_threads,mysql__innodb_read_io_threads,mysql__innodb_redo_log_capacity,mysql__innodb_stats_persistent_sample_pages,mysql__innodb_write_io_threads,mysql__join_buffer_size,mysql__myisam_sort_buffer_size,mysql__temptable_max_mmap,mysql__temptable_max_ram
1.467728935898049,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.16680771,0.84668195,0.016384639,-1.0936961,-0.7385211,0.15869759,0.6643415,0.12014472,-0.29414883,-0.5659773,-1.5972672,-0.7257305,-1.55349,0.7429313,-0.3766322,1.050863,-1.5242803,1.8122462,1.5407338,0.7169297,-0.23279186,0.9653858,0.11893476,1.4101884,0.4930513,-0.1740243,1.4676247,0.98946506,0.06918876,0.1798294,-0.14083844,-1.0482639,-0.8382821,-0.30530268,0.92184967,0.5421738,-0.7286186,0.2833697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4771192034997511,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.1386153,0.7891105,0.016384639,-1.0758367,-0.7388383,0.15869759,0.6643415,0.22127822,-0.2800472,-0.5492696,-1.6055142,-0.7257305,-1.5531515,0.7429313,-0.3766322,1.050863,-1.3728083,1.8122462,1.5399082,0.7144665,-0.23279186,0.023976251,0.11893381,1.4014778,0.4929228,-0.1740243,1.4676249,1.1164104,0.116898544,0.0365059,-0.14083844,-1.0482639,-0.90489024,-0.11848078,0.92184967,0.5421738,-0.6682977,0.2833697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.567317528807325,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.44192687,-0.05447501,0.016384639,-0.94863397,-0.6881618,1.1000098,1.7180614,0.5583899,-0.6362815,0.3282602,0.46063012,-0.22990577,-0.70368326,1.1900775,0.33644703,1.7281799,-0.25288704,1.4022744,-0.31380042,0.16091183,-0.22248355,-1.3453493,1.5675379,1.2147204,1.6021651,-0.5554128,-0.7060876,1.305193,0.21001129,1.2758347,1.6387956,1.2991885,1.3264819,-1.11394,0.43462476,1.4534897,1.6389778,1.5903435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5427998601982835,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,0.036372162,0.9954654,0.016384639,0.6081911,-0.4990208,-1.5356643,0.21595766,1.5360138,0.6865867,-1.445179,-0.14939834,1.2441677,-1.0432674,-0.30506772,0.9077492,-0.30377093,-1.1916769,0.37734497,-0.7644592,0.07562589,1.052311,0.6037021,-0.26877078,-1.6493585,0.33306944,0.9701413,0.36942348,0.8792806,0.25565082,-0.90680146,-0.2268992,0.94351393,-0.5052415,1.5116183,1.2457609,-0.7424191,-0.5570391,-0.6880484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5406845344987232,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,0.15108617,0.78781164,0.016384639,1.069016,1.1378652,1.3053869,-0.115861386,-0.7226345,-0.87365913,-0.8076387,0.8426171,-1.5029693,0.97053766,0.6590914,0.34312075,1.3895215,0.8931686,1.7985804,1.5138012,-1.0757514,0.6365424,1.7765142,1.6423271,-0.027425777,-0.58982205,1.7329184,-1.4679624,0.2940929,-0.9672181,1.1942564,1.715663,1.0146488,-0.53854555,0.7196182,1.4549111,-0.039960753,0.7391906,-0.6165139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.571406928804936,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.21541534,-0.8584074,0.016384639,-0.9746909,-0.24358276,0.3640748,-0.7450125,0.32241175,0.020116296,0.7793322,-0.2948096,-0.33711112,-0.4714253,-1.2273068,0.29161188,0.7122045,0.86238945,-1.467528,0.7768708,-0.060462154,-1.428556,1.191043,0.8207134,0.6523574,1.5825061,-0.9368014,-1.5276697,1.1234246,-0.76465106,-0.39677408,-0.6217106,0.018759938,-0.93819433,-1.5267504,-0.1646449,-0.7437864,1.6936016,1.1625186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4719762982975226,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.1386153,0.7891105,0.016384639,-1.4882672,-0.7388383,0.15869759,0.6643415,0.12014472,-0.29314157,-0.6445432,-1.6055189,-0.7257305,-1.5531515,0.7429313,-0.3766322,1.050863,-1.3727313,1.8122462,1.5407338,0.7144665,-0.40803316,-0.34084302,0.11893381,1.4014778,0.49306932,-0.1740243,1.4676249,1.1164091,0.007006305,0.039666794,-0.14083844,-1.0482639,-0.90489024,-0.11882739,0.92184967,0.54114836,-0.7286186,0.2833697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.462974879000103,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.1386153,0.7891105,0.016384639,-1.0870188,-0.7388383,0.15869759,0.6643415,0.12014472,-0.29314157,-0.26241395,-1.6055189,-0.7257305,-1.5531515,0.7429313,-0.3766322,1.050863,-1.3719971,1.7439176,1.5407338,0.7144665,-0.23279186,-0.26976752,0.118314974,1.4014778,0.49306932,-0.1740243,1.4676249,1.1164091,0.5659616,0.036462724,-0.14083844,-1.0482639,-0.90489024,-0.11848078,0.92184967,0.5421738,-0.7286186,0.44026184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5450746781018097,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.098757036,-0.20303364,0.016384639,1.249433,0.30592257,1.0144359,-1.3206269,-0.7900568,-1.293015,1.4865683,1.2805624,0.18551494,-1.6127394,-0.8640005,0.54720265,-1.6584048,1.0010067,-0.620253,-0.5939779,-0.016673142,-0.13314486,1.1768793,0.8568108,1.0844083,0.56298476,1.7329184,-1.3587312,-0.19378555,0.03830704,-0.12853642,0.7871575,-0.83485913,-0.90489024,0.15256694,-1.4246391,-0.5660354,0.54281247,-1.1690922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5773521537019406,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.56927884,1.633341,0.016384639,-0.9536117,-1.284714,-0.6114669,0.1388392,-0.18325579,-0.82161736,0.8093349,-0.9789546,-0.5381211,1.2258183,-1.0177071,1.2386311,-1.6584048,-0.9076324,-0.75691026,-0.9392654,-0.3927797,1.416538,-0.6001795,0.8320892,0.74538773,1.3054091,0.20736423,-1.4837403,-0.102433264,0.2407604,0.7984445,1.033961,0.8012441,1.3930901,-0.86438197,-0.68344605,-0.4467371,0.9995759,0.7212163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4733713884023016,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.14833681,0.7891083,0.016384639,-1.2431417,-0.73888886,0.15869759,0.6643274,0.08643355,-0.28810528,-0.32987547,-1.61749,-0.69892913,-1.5531515,0.7429313,-0.3766322,1.050863,-1.009146,1.8122462,1.5407338,0.71918756,-0.07473108,0.553777,0.11464818,0.9506118,0.45972073,-0.1740243,1.4676257,1.1654227,0.08841864,0.03645694,-0.14242774,-1.0482639,-0.90489024,-0.23320815,0.93882614,0.5421738,-0.72392696,0.36319807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.478414701501606,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.13667099,0.78904474,0.016384639,-0.87637496,-0.7388383,0.15869759,0.6556708,0.12014472,-0.29314157,-0.33178487,-1.6055189,-0.8999392,-1.5531515,0.7429313,-0.37779522,1.050863,-1.0969359,1.8122462,1.4700013,0.17517747,-0.23279186,0.18963006,0.11893381,1.4007809,0.49729678,-0.1740243,1.4676249,1.0979333,-0.07645802,0.037556924,-0.14083844,-1.0482639,-0.90489024,-0.11848078,0.9211706,0.5421738,-0.72325677,0.08673614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4680408476036972,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.1386153,0.7891105,0.016384639,-1.1867989,-0.7388383,0.15869759,0.6643415,-0.41923398,-0.29314157,0.0070255874,-1.6055189,-0.7257305,-1.5531515,0.7429313,-0.3766322,1.050863,-0.90071857,1.8122462,1.5407338,0.7144665,-0.23279186,-0.15402672,0.11893381,1.4014778,0.49306932,-0.1740243,1.4676249,1.1164091,1.2640711,0.0365059,-0.14083844,-1.0482639,-0.90489024,-0.11848078,0.92184967,0.5421738,-0.7286186,0.6185798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4623129090003202,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.20958243,0.7871534,0.016384639,-1.1897266,-0.96855384,0.15869759,0.6629525,0.12014472,-0.28206173,-0.3882459,-1.5198127,-0.7257305,-1.5531515,0.7429313,-0.38505846,1.050863,-1.4854039,1.8122462,1.5382174,0.7145007,-0.23279186,-0.026299229,0.11893381,1.5300478,0.5805953,-0.1740243,1.4676249,1.116396,0.43559086,0.035789534,-0.14084482,-1.0482639,-0.53854555,-0.112241834,0.920152,0.56405085,-0.7272782,0.42505646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4834614932013208,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.19013938,0.78836644,0.016384639,-0.89113146,-0.6516416,0.15869759,0.7218542,0.12014472,-0.31127226,-0.59718996,-1.5243678,-0.6721278,-1.5927639,0.77087796,-0.37681928,1.050863,-1.2206287,1.8122462,1.538532,0.6525803,-0.24310017,-0.34940365,0.11896955,1.3607117,0.4957469,-0.1740243,1.4614319,1.1166012,0.567485,0.036789447,-0.14083844,-1.0482639,-0.93819433,-0.11848078,0.92184967,0.54354113,-0.7266079,0.28613433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4544352624972818,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.1609748,0.78214717,0.016384639,-1.5373638,-1.4187015,0.15869759,0.5288271,-0.14954463,-0.30019242,-0.13338353,-1.6055189,-1.1009492,-0.98808074,0.5473048,-0.58635825,1.050863,-1.0506281,1.8259119,1.5407338,0.7034851,-0.22935575,0.15216658,0.11437071,1.4014778,0.50482726,-0.1740243,1.4676192,1.1260245,-0.033829153,-0.17528717,-0.14083844,-1.1193988,-0.90489024,-0.08416656,0.92184967,0.5326026,-0.7299591,0.28406087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.413178020104533,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.17069632,0.86438483,0.016384639,-1.4461178,-0.8740954,0.15869759,0.3705688,0.12014472,-0.29314157,-0.24614307,-1.6391544,-0.81953514,0.3986956,0.75690466,-0.37706932,1.050863,-0.6803804,1.7439176,1.5186766,0.71248233,-0.2637168,0.16675745,0.11894987,1.6178516,0.5461297,-0.5554128,1.4676249,1.105026,0.20786576,0.036595423,-0.46006826,-1.2616687,-0.97149837,0.7019412,0.90317553,0.5493522,-0.7286186,0.26401737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.407525409507798,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.17069632,0.81623864,0.016384639,-0.38347402,-0.85391235,0.15869759,0.3705688,0.12014472,-0.29314157,-0.24308953,-1.6389434,-0.81953514,0.3986956,-0.360961,-0.3770693,1.050863,-0.83964103,1.6619232,1.2869778,0.74918985,-0.270589,0.26148286,0.11894991,1.6195937,0.57414794,-1.3181899,1.4676249,1.1235192,0.19966932,0.022685725,-0.46380246,-1.2616687,-0.8715862,0.7019412,0.8145583,0.5493522,-0.7286186,0.26401737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.406845591799356,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.17069632,0.70260614,0.016384639,-1.6293657,-0.8354754,0.056008987,0.3705845,0.12014472,-0.30287844,0.8440934,-1.5365564,-0.81953514,1.1212007,0.5333315,-0.37705114,1.050863,-1.0525959,1.6482575,1.2877249,0.74891615,1.0316943,0.25651932,0.12396236,1.7676758,0.81881976,-1.3181899,1.4676256,1.1230724,0.16345263,-0.023235565,-0.463803,-0.977129,-0.8382821,0.71823174,0.8101444,0.57191294,-0.7654814,0.26781872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4001214706979226,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.1979166,0.7037082,0.016384639,-1.6051538,-0.8269606,0.03889422,0.3709008,0.12014472,-0.3032142,-0.42724952,-1.5365287,-0.7793332,1.1354206,0.8826645,-0.37676758,1.050863,-1.0452366,-0.7979074,1.2877249,0.74891615,0.60905355,-0.0848253,0.12996392,1.7007775,0.8347629,-1.3181899,1.4676256,1.227147,-0.036925476,-0.022970509,-0.5858126,-0.977129,-0.8715862,0.718925,0.8101444,0.56986195,-0.76146,0.26574525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.413274063396966,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.1979166,0.66937697,0.016384639,-1.6443572,-0.82733196,0.004664687,0.36824653,0.12014472,-0.29952088,-0.42750147,-1.5259055,-0.7793332,1.0853124,0.8826645,-0.36623007,1.050863,-0.95256186,0.5823309,1.2533612,0.94514567,0.6159258,0.4390157,0.049755905,1.6457258,0.6337401,-1.3181899,1.4676262,1.2235044,1.4360633,-0.022005448,-0.58107567,-1.1193988,-0.8382821,0.5965722,0.79622376,0.57669854,-0.7145437,-0.062207725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4057823262002784,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.19305584,0.70366794,0.016384639,-0.04688594,-0.82123196,0.03889422,0.57777876,0.12014472,-0.28743377,0.4368237,-1.5220209,-0.7793332,1.1354206,0.8686912,-0.14080565,1.050863,-1.0490724,-0.10095543,1.2816699,1.0436026,0.6193619,0.41828635,0.13170059,1.7007775,1.1892425,-1.3181899,1.5084715,1.1955959,0.1438591,-0.022975877,-0.5860507,-0.977129,-0.8715862,0.73452234,0.7629498,0.5811423,-0.76146,0.26574525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.395874307199847,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.1979166,0.76046026,0.016384639,-0.6475818,-0.82731575,0.056008987,0.25089875,0.15385589,-0.042333826,-0.45182836,-1.2795883,-0.35051176,1.1824815,1.0223978,-0.4477002,1.050863,-1.2554517,1.2109543,1.2876855,0.746282,1.021386,-0.5090467,0.21079995,1.6492102,0.8184217,-1.3181899,1.5563312,1.5554659,-0.023268025,0.76998466,-0.5702193,-0.05237498,-1.0048025,0.75843835,0.81829315,0.5691783,-0.76280046,0.36803618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4921639886975755,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.28638247,0.753937,0.016384639,-0.9425291,-0.80280876,0.09023852,0.21681736,0.18756706,-0.04065506,-0.1752822,-1.2863063,-1.5431712,1.1831586,1.0922643,-0.34362954,1.050863,-0.5286476,1.2109543,1.3653772,0.60807294,0.11769073,-0.24182957,0.21040723,1.662102,0.8184551,-1.3181899,1.5853858,1.5712707,0.17094882,0.7016395,-0.5684683,-0.05237498,-0.6051537,1.1709023,0.8203303,0.6163507,-0.75609815,1.2655008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.403960122197168,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.22805333,0.58390266,0.016384639,-1.0494158,-0.8275887,0.056008987,0.25087056,0.15385589,-0.042669583,-0.2562944,-1.2793291,-0.35051176,1.1780801,0.98047775,-0.24405129,1.050863,-1.3210417,1.1972885,1.2876068,0.7297927,1.0832359,1.0523201,0.21441236,1.6202906,0.6838771,-1.3181899,1.5604926,1.5511795,-0.035949726,0.75161904,-0.85918367,-0.05237498,-1.1047146,0.75809175,0.81829315,0.5684947,-0.76280046,0.36803618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.405683426198084,tpch,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9/run_history.jsonl,tpch_9,data/postgresql/hetzner-4c-8t-64gb/tpch/tpch_9,0,0.008191494,0.0115849115,0.014189037,0.008191494,0.008191494,0.014189037,-0.19888875,0.73970205,0.016384639,-1.1923163,-0.77594036,0.056008987,0.24359201,0.15385589,-0.049048897,-0.5236601,-1.2795981,-0.35051176,1.175033,1.0223978,-0.44663483,1.050863,-1.1749917,0.88297683,1.2988124,1.1025467,-0.6279438,-0.01133135,0.21085593,1.4411986,0.90396184,-1.3181899,1.4531474,1.5264149,0.03812352,0.7676107,-0.57022935,-0.40804958,-1.0381066,0.518932,0.81795365,0.56815284,-0.7741944,0.36803618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
