target.cost,metadata.benchmark,metadata.db_engine,metadata.hardware,metadata.hardware_specs.cores,metadata.hardware_specs.ram_gb,metadata.hardware_specs.threads,metadata.source_run_history,metadata.workload,metadata.workload_key,features.autovacuum_analyze_scale_factor,features.autovacuum_analyze_threshold,features.autovacuum_max_workers,features.autovacuum_naptime,features.autovacuum_vacuum_cost_delay,features.autovacuum_vacuum_cost_limit,features.autovacuum_vacuum_scale_factor,features.autovacuum_vacuum_threshold,features.backend_flush_after,features.bgwriter_delay,features.bgwriter_flush_after,features.bgwriter_lru_maxpages,features.bgwriter_lru_multiplier,features.binlog_group_commit_sync_delay,features.binlog_group_commit_sync_no_delay_count,features.checkpoint_completion_target,features.checkpoint_flush_after,features.checkpoint_timeout,features.commit_delay,features.commit_siblings,features.cursor_tuple_fraction,features.deadlock_timeout,features.default_statistics_target,features.effective_cache_size,features.effective_io_concurrency,features.from_collapse_limit,features.geqo_effort,features.geqo_generations,features.geqo_pool_size,features.geqo_seed,features.geqo_threshold,features.innodb_buffer_pool_size,features.innodb_flush_log_at_timeout,features.innodb_flush_neighbors,features.innodb_io_capacity,features.innodb_io_capacity_max,features.innodb_lock_wait_timeout,features.innodb_log_buffer_size,features.innodb_lru_scan_depth,features.innodb_max_dirty_pages_pct,features.innodb_page_cleaners,features.innodb_purge_batch_size,features.innodb_purge_threads,features.innodb_read_io_threads,features.innodb_redo_log_capacity,features.innodb_sort_buffer_size,features.innodb_stats_persistent_sample_pages,features.innodb_write_io_threads,features.join_buffer_size,features.join_collapse_limit,features.maintenance_work_mem,features.max_connections,features.max_heap_table_size,features.max_wal_senders,features.myisam_sort_buffer_size,features.optimizer_search_depth,features.shared_buffers,features.sort_buffer_size,features.temp_buffers,features.temp_file_limit,features.temptable_max_mmap,features.temptable_max_ram,features.tmp_table_size,features.vacuum_cost_delay,features.vacuum_cost_limit,features.vacuum_cost_page_dirty,features.vacuum_cost_page_hit,features.vacuum_cost_page_miss,features.wal_buffers,features.wal_writer_delay,features.work_mem
-6092.424032029563,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,89.99909973144531,927775900,111,1116901,14,81,74.02195739746094,2127887200,15,540,221,565530560,10,,,0.09401447176933289,88,72870,84600,905,0.21708388328552247,1283145201,4811,2059664769,387,1520721793,3,1831377152,1949547000,0.9763158798217774,1176110882,,,,,,,,,,,,,,,,,,,689563713,1547420544,2637,,32,,,7192090,,1941828,480126111,,,,60,2101,8670,3918,7815,66498,8501,3684096
-6066.231518721278,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,62.200782775878906,1171762300,43,2102161,42,2563,94.16179656982422,1380164800,196,9170,170,64506600,6,,,0.7176412582397461,30,14410,11720,580,0.6089729309082031,515255401,6501,1344233857,867,1789828097,8,1224512896,613430200,0.43426289558410647,708848834,,,,,,,,,,,,,,,,,,,411795169,1755826432,1039,,50,,,4894602,,3622980,1360994559,,,,20,6001,4875,8951,5610,4116,3501,6291328
-6011.354152229593,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,17.95764923095703,309394500,199,579301,78,9562,34.58122253417969,599213450,125,3420,120,898744000,0,,,0.48894815444946294,188,47940,68410,405,0.2566222190856934,1882317441,1231,448857857,13,492419777,4,601484928,1133326100,0.5078262329101563,2147430146,,,,,,,,,,,,,,,,,,,1530344961,888151552,2049,,20,,,2187828,,7720292,962859327,,,,90,4901,6760,176,360,102607,6001,184960
-6052.593296752924,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,7.979722499847412,1751907000,80,352681,59,4594,26.680397033691406,820019100,22,9440,238,335497960,9,,,0.9130720138549805,238,610,46720,955,0.520338773727417,794681681,3871,1223725569,187,1372866433,2,1102206336,441358800,0.6716160774230957,1871116802,,,,,,,,,,,,,,,,,,,1677420289,344030592,814,,24,,,5192290,,3362436,396681471,,,,40,8801,3425,7902,9800,76984,7001,770624
-6098.029646261342,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,65.11043548583984,1070377800,135,1255081,19,7537,92.882568359375,1091870300,171,2980,48,632733440,5,,,0.1372674584388733,80,55730,77550,25,0.37256951332092286,1104817921,8541,36632449,948,639852929,7,714550976,2102625600,0.27643177509307865,976877954,,,,,,,,,,,,,,,,,,,541535233,1222027904,2204,,44,,,3483774,,6998788,2145374463,,,,60,101,5250,1716,4855,44131,4601,6508096
-5812.995529806438,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,87.47709655761719,1297595200,19,1963981,47,5134,63.167457580566406,1837351400,102,6690,71,131840940,1,,,0.548919153213501,10,29830,30,460,0.9495829582214356,320290141,291,686975809,311,371827425,4,256058352,770706600,0.8125032424926758,1449382946,,,,,,,,,,,,,,,,,,,299219649,2085266304,227,,36,,,129501,,5192804,845075583,,,,10,6501,1535,6665,2325,114613,9501,3225408
-5365.288244116928,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,42.65699005126953,451996600,174,718981,86,2114,3.222153663635254,477569100,217,900,155,831672240,5,,,0.27382018566131594,172,85370,69160,525,0.16118659973144533,2106651521,7441,1647054081,573,1641972737,9,1684429056,1257050100,0.2389380693435669,64802906,,,,,,,,,,,,,,,,,,,1382674945,538801024,2907,,7,,,6767944,,1218532,1512433023,,,,80,2901,9635,2939,7400,16238,2101,4982720
-6143.1891644381785,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,23.500688552856445,1588219100,30,1756321,28,9130,58.73682403564453,33201350,84,4510,182,1029105200,7,,,0.4148770332336426,50,19370,27010,770,0.8271952629089356,1771694561,5151,981841345,476,1029257089,1,1396390272,1068756500,0.5855629444122314,468495554,,,,,,,,,,,,,,,,,,,60532569,1410652288,1747,,0,,,7611028,,6374692,1787970047,,,,100,5101,8025,4879,3140,22677,5501,4888960
-6173.52495277321,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,55.826141357421875,151854500,185,929341,93,3629,24.937456130981445,1879997800,237,8080,108,186585580,1,,,0.6275865554809571,148,53310,95400,215,0.037464743852615355,119416661,2271,1885066113,643,1252921729,6,941507200,1487860300,0.47186756134033203,1314107330,,,,,,,,,,,,,,,,,,,1076358273,138610688,1294,,30,,,1463923,,2000996,48853023,,,,20,3701,1120,6143,8380,120910,3001,2639488
-6222.733298693452,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,96.759033203125,2073431400,69,146401,64,1227,45.175045013427734,1553539800,32,1630,29,695342240,3,,,0.05883029103279114,214,32640,19800,270,0.6479511737823487,1439905121,9041,1518817153,101,2057622273,5,499797792,135101200,0.929813575744629,571049234,,,,,,,,,,,,,,,,,,,1907718785,1021251712,2612,,38,,,2793789,,367844,1332245631,,,,70,7801,7405,1102,5675,52123,8001,7335872
-6083.35987033702,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,27.13518714904785,741432750,124,1466941,-1,6649,85.22822570800781,762168100,159,5800,193,524017840,9,,,0.7717802047729493,120,66170,51440,715,0.49884767532348634,995425041,3691,274278657,769,223605793,10,1995387904,1863346200,0.012260381877422333,2008450754,,,,,,,,,,,,,,,,,,,839463297,1619582464,498,,17,,,4010968,,4096420,655574399,,,,50,1601,4230,9906,930,84800,501,1106368
-6142.9322634392975,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,51.16129684448242,67216300,75,227881,22,416,83.29661560058594,148568100,113,7440,61,979273840,8,,,0.5069225311279297,204,21950,79250,610,0.46623935699462893,38501221,5781,1451243777,826,190907825,7,1063747136,369105800,0.3089470863342285,1749112322,,,,,,,,,,,,,,,,,,,1820532353,1724305024,2094,,17,,,729569,,7200452,703793663,,,,80,7201,255,4364,6890,329,5001,7811264
-6161.764464657439,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,18.838891983032227,1403450200,118,1381921,62,7500,48.71751022338867,2033064200,208,150,225,202865760,4,,,0.29433155059814453,106,77070,48440,410,0.676012945175171,1825355201,1791,475946625,58,2090214273,2,1413612928,1897727800,0.6337292194366455,1040078594,,,,,,,,,,,,,,,,,,,792679809,982589312,903,,40,,,6385078,,3095460,1099447295,,,,10,3501,8425,5550,2140,98706,2601,1613952
-6127.162986692577,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,28.66893768310547,557704050,37,1837201,83,9862,19.051231384277344,1438205400,3,8930,152,779778400,2,,,0.8945205688476563,48,8500,73990,110,0.005741375684738159,1040295761,9381,914539137,703,1285349633,9,1905657856,566136400,0.20691065788269045,1369734338,,,,,,,,,,,,,,,,,,,514704289,235739904,2958,,29,,,5732810,,1416196,201932671,,,,50,9401,4630,601,4415,37447,7401,4413952
-6139.756794961033,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,98.30194091796875,1989849800,178,843781,43,2858,59.88719940185547,609069000,188,3500,74,406031640,6,,,0.18120850324630738,142,64050,4870,910,0.8561419486999512,1350986081,2871,2086446081,432,996918785,4,447968032,1185125000,0.8508780479431153,68910890,,,,,,,,,,,,,,,,,,,1561430145,1381680640,107,,3,,,3041371,,4937540,1685196415,,,,30,601,6535,9327,9685,70300,101,2131456
-6141.794769238121,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,66.6960678100586,851449300,25,1883161,90,5887,2.804203987121582,968891200,55,2380,103,351741800,7,,,0.009031056612730027,24,40520,97020,670,0.13153892755508423,1150251761,4561,620043521,522,1743549825,6,770577024,872246300,0.4418848037719727,472581026,,,,,,,,,,,,,,,,,,,216260145,642999808,1159,,9,,,2257347,,2229508,1422240511,,,,40,8401,6120,8480,1050,95588,7301,3700800
-6165.39651798956,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,9.568403244018555,1701266800,168,804601,26,1401,68.2236099243164,1211431500,138,5050,187,582931280,1,,,0.7844729900360108,182,74470,28610,345,0.9842655181884766,705215761,8001,1848343169,347,270226241,1,1187735936,1423995100,0.6101741790771484,1234436162,,,,,,,,,,,,,,,,,,,1331664129,2047127552,1812,,36,,,4457452,,6088580,1019124479,,,,70,2301,3025,2217,6095,62911,4701,5490368
-6199.127244550554,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,37.94026184082031,402412950,86,271261,3,3765,88.60768127441406,1688446200,69,3990,204,13882900,3,,,0.4041325092315674,244,11470,56180,170,0.34203681945800785,2026221441,641,1157097089,898,538022145,10,1663001856,71563600,0.04273107647895813,634268258,,,,,,,,,,,,,,,,,,,2127365121,1318632320,572,,47,,,7015042,,4328708,1899995007,,,,10,5701,9235,7258,8585,124521,9701,295616
-6108.259491905068,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,82.76953125,1079706900,128,1340161,68,8328,29.442089080810547,358040700,250,8590,18,916070960,10,,,0.6793494701385498,82,44990,24530,845,0.5541363716125488,373449081,6611,237600769,221,1474737665,5,138026944,1667163500,0.9056902885437013,1886464514,,,,,,,,,,,,,,,,,,,1030834433,315583872,2515,,23,,,1850867,,70244,423931551,,,,90,4401,2405,3454,3645,26290,2201,6000064
-6141.730426042875,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,91.5877914428711,977273400,50,2019781,95,3295,34.21220016479492,100695550,147,4900,140,284481060,2,,,0.22457094192504884,0,3720,89960,290,0.2866049289703369,1227776561,8311,1545082625,79,460016481,2,1783735552,983388900,0.8054915428161622,1611201794,,,,,,,,,,,,,,,,,,,96279057,851315328,728,,21,,,6452680,,4560580,931421887,,,,30,9201,7780,5885,6825,56005,901,6766336
-6192.697409594673,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,34.65219497680664,1843876400,193,665461,33,8791,99.2668685913086,2012520200,44,7530,86,649929240,5,,,0.9526611328125001,162,58840,34110,725,0.5743815898895264,665431041,4251,382103681,787,1822190977,6,24436720,1568690100,0.1372001886367798,901250978,,,,,,,,,,,,,,,,,,,1174491393,1860819712,2290,,48,,,320941,,824292,1610575743,,,,60,601,895,4648,1570,88606,8301,692992
-6178.732372540449,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,13.250076293945312,528237150,60,410401,10,6349,69.69815063476562,1533263800,225,1560,33,80750420,8,,,0.36046757698059084,228,28060,56940,790,0.24801261425018312,1969536641,6921,1008397377,454,1553378817,5,614519488,220448300,0.7103806495666505,1508758850,,,,,,,,,,,,,,,,,,,2006173697,1517671168,1430,,34,,,3906536,,2459364,310274879,,,,10,6401,7180,9627,4360,18888,3401,5334912
-6196.955417746627,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,57.48406219482422,1222316800,105,1203541,72,931,10.90034294128418,714547550,96,6030,253,848942000,4,,,0.5892863273620605,70,83600,12830,225,0.8951660156250001,467890281,341,1992591873,661,727812353,9,1334159744,1782504000,0.34742341041564945,206755514,,,,,,,,,,,,,,,,,,,875531457,102893184,1703,,10,,,5139080,,6840772,2047171327,,,,90,2701,3985,931,9120,117011,5801,3176448
-6158.698534435039,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,75.85758209228516,209826850,100,97141,18,7823,52.15727233886719,924491000,213,10000,208,1046313200,3,,,0.7303322792053223,220,16910,83180,480,0.12367331981658936,267020921,2101,778908353,258,2011577217,3,2027472896,526394600,0.9384272575378418,342010418,,,,,,,,,,,,,,,,,,,1709038209,1915463040,2768,,4,,,4325272,,1675012,1253244543,,,,100,5501,3670,1251,175,110315,1701,2778304
-6199.3551003232105,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,96.26677100373888,1441675250,148,101881,86,6864,89.48186992953023,666620850,89,2170,242,922009710,4,,,0.23098109279211654,180,48150,64960,725,0.2765141852651441,1716594931,6601,2067845953,16,562096649,7,1014621312,1120118600,0.4147195982332963,1002938054,,,,,,,,,,,,,,,,,,,1760089897,1333476480,1737,,49,,,2459015,,7424292,170744607,,,,60,4701,7770,1855,9485,6339,2701,3311232
-5140.333074945924,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,60.11586055704648,2058757700,89,840721,63,2036,4.921899995593295,1774573350,124,3930,99,330015580,10,,,0.9766618768947553,70,15020,14410,370,0.46763446959717836,2075096551,4121,663822017,262,350148417,4,154686520,2018460100,0.767912907530732,1747335074,,,,,,,,,,,,,,,,,,,1077853209,1759113472,2425,,48,,,2456744,,5368324,1173354431,,,,90,2301,70,8984,6740,46792,3401,6682368
-6215.330578077288,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,26.932195613105613,2086312050,131,535861,14,8071,40.9829130641005,179593000,18,7580,154,150435170,4,,,0.9359940658266339,234,10140,49480,355,0.08084212715990019,1137104811,2901,1300768705,601,1138497793,2,881836984,1071099400,0.8725537643623185,2114497238,,,,,,,,,,,,,,,,,,,1253093697,791846912,1095,,17,,,908161,,6664740,1102400671,,,,70,2701,7860,1534,9915,8642,4201,2916928
-6172.329428511992,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,31.54413834986563,60296000,26,185101,27,5755,58.45405082391917,560937900,8,3790,239,185375590,7,,,0.06906938219886194,132,39850,61320,130,0.06275849466962136,1530675171,2941,1239803777,937,777255321,1,1285699928,1116778100,0.37203282010452887,326248814,,,,,,,,,,,,,,,,,,,698985737,449100416,2088,,12,,,843219,,513060,1065909535,,,,50,3201,5895,9293,1575,87121,7601,7516416
-6289.424333586408,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,55.481142114789776,1865348800,6,1153921,45,509,32.38646580164487,513594900,28,1170,26,179841810,1,,,0.03933246930332528,10,6900,83140,610,0.271311254365998,695644751,3151,191153089,460,782615721,2,2133174080,257064800,0.8674928233740751,874961474,,,,,,,,,,,,,,,,,,,485140065,84071424,2403,,38,,,469365,,5329284,1640578463,,,,30,2201,7065,1584,665,76095,6201,1398272
-6162.588118735526,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,77.05639425232623,962995650,150,1051081,84,5377,87.84527687969364,866304600,43,3660,167,854700950,2,,,0.3350830971226853,58,33070,59440,845,0.3218981994732628,100534501,6571,1851298753,419,820818297,2,1103636768,1284654300,0.8360797741063641,1317293102,,,,,,,,,,,,,,,,,,,535479841,805187328,1939,,31,,,4802677,,5882820,328438175,,,,50,5101,2300,8688,8140,48198,4501,657152
-6196.6228087826,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,63.765045166015625,329446150,174,26641,30,2891,10.048945046830628,829351300,61,2980,154,379010020,5,,,0.778044092555883,116,68930,5660,235,0.2412929662123311,785654351,7571,115401601,889,1988482145,2,529609128,537666000,0.22917697741387297,801438962,,,,,,,,,,,,,,,,,,,607734369,1612797312,157,,4,,,1114770,,5813060,38710751,,,,70,4401,1460,8968,9115,90940,7401,236352
-6120.432193708859,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,24.671876576899045,481565100,116,457441,3,5218,4.827466011047363,155006350,39,1460,49,621686720,6,,,0.9018014639004918,0,40710,9250,120,0.12257345003249139,1229588511,2341,847871169,201,1212228689,7,72179544,314729800,0.2069027154859051,834540542,,,,,,,,,,,,,,,,,,,470398105,1736937728,252,,10,,,1468164,,1773636,1850589183,,,,60,2001,8055,2497,4835,129687,3201,1687424
-6162.656586614709,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,42.24156754814109,945575650,23,1602481,73,8358,84.84112423478392,1468983850,190,3900,247,1009371640,10,,,0.9919307256586422,216,17240,47190,185,0.5213797647901203,1309079011,9331,1881069761,757,2130616777,10,1272890544,644336300,0.41872425349195863,1850838626,,,,,,,,,,,,,,,,,,,1983779761,121213568,937,,31,,,2293279,,1113636,614691743,,,,100,5801,75,8255,2400,115324,2001,4972800
-6071.691582813959,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,31.023596628814484,803841250,9,869761,5,3518,53.29329703224646,80836550,7,8500,220,732268470,5,,,0.06635973626688661,24,12050,54420,585,0.12026917092474526,843770071,3421,1887449025,437,319052785,2,1218478280,518562400,0.650107086999933,494980490,,,,,,,,,,,,,,,,,,,1726314697,46505984,2251,,27,,,517653,,2015108,220931967,,,,20,5401,900,2346,3105,17571,201,116608
-6132.223751733721,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,43.947337998439664,1085537900,178,1114501,51,4349,77.34012246270441,586100350,225,9630,28,963061100,0,,,0.4210664548300311,92,20970,49240,320,0.23777827557923914,250832151,5781,1425462465,101,483607617,3,2145845336,509878100,0.7942467141141942,1681296194,,,,,,,,,,,,,,,,,,,2124308193,629460224,2459,,18,,,6987697,,3396804,2142120863,,,,100,7901,9855,8916,2055,74992,7901,4131072
-6069.229504458747,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,46.428564168277134,309884400,130,1326601,94,7272,64.6640706286043,938625900,195,2680,193,900753050,9,,,0.41164892722642626,222,49630,35170,465,0.9326476497310794,982817861,8731,1483938049,682,918705361,7,1496325000,155848200,0.8847815461333557,1558462946,,,,,,,,,,,,,,,,,,,1917762633,1883907456,1702,,36,,,7253382,,6986084,1495025343,,,,50,3801,590,6130,4835,107421,5701,1800704
-6101.132983738414,ycsb,postgresql,hetzner-4c-8t-64gb,4,64,8,/home/E2ETune-AI4DB/data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92/run_history.jsonl,sample_ycsb_config92,data/postgresql/hetzner-4c-8t-64gb/ycsb/sample_ycsb_config92,31.94751891582115,698911450,22,302041,47,8924,32.62877498265968,725294800,188,2280,98,10429790,8,,,0.7400245878232533,130,16110,22050,50,0.79365357781978,1378557691,5021,1069697025,792,1885227841,6,426271360,87308000,0.05238157951952194,1715833118,,,,,,,,,,,,,,,,,,,658553209,1897434624,1177,,7,,,1984623,,2624932,657637503,,,,70,5001,4620,4141,45,43162,8301,5642368
