cost,benchmark,db_engine,hardware,cores,ram_gb,threads,workload,bgwriter_flush_after,checkpoint_timeout,vacuum_cost_page_dirty,vacuum_cost_page_hit,vacuum_cost_page_miss,domain_name,domain_id,buffer_pool_size,cache_effective_size,per_query_memory,maintenance_memory,temp_memory,log_buffer_size,log_capacity,log_flush_interval,commit_batch_size,io_parallelism,bgwriter_lru_pages,bgwriter_aggressiveness,mask_bgwriter_aggressiveness,checkpoint_completion_ratio,flush_behavior,cleanup_worker_count,cleanup_interval,cleanup_cost_delay,mask_vacuum_cost_delay,cleanup_cost_limit,mask_vacuum_cost_limit,cleanup_scale_factor,mask_cleanup_scale_factor,cleanup_analyze_scale_factor,mask_cleanup_analyze_scale_factor,cleanup_threshold,mask_cleanup_threshold,cleanup_analyze_threshold,mask_cleanup_analyze_threshold,worker_threads,mask_worker_threads,checkpoint_flush_threshold,mask_checkpoint_flush_threshold,join_search_limit,from_search_limit,mask_geqo_effort,mask_geqo_pool_size,mask_geqo_generations,mask_geqo_threshold,geqo_random_seed,mask_geqo_random_seed,stats_target,cursor_bias,mask_cursor_bias,deadlock_detection_time
4.3168514105714815,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,229.0,36520.0,936.0,2780.0,1227.0,postgresql_hetzner-4c-8t-64gb,3,5680937.0,1630894879.0,1140123.0,302198955.0,4747916.0,40625.0,,2178.0,534.0,987.0,495482048.0,6.0,1,0.5154012799136353,234.0,54.0,,17.0,1,8580.0,1,13.474562265214262,1,35.91472460732095,1,1644432085.0,1,1025576362.0,1,14.0,1,253.0,1,958990786.0,657777751.0,1,1,1,1,0.1085153772928088,1,6588.0,0.0692938732392828,1,1052954423.0
5.430641828713955,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,64.0,9934.0,675.0,9096.0,9187.0,postgresql_hetzner-4c-8t-64gb,3,402368.0,1803572812.0,204864.0,485127872.0,3240616.0,99272.0,,8782.0,334.0,439.0,743392694.0,7.0,1,0.1147251524576101,203.0,89.0,,22.0,1,341.0,1,61.18235487714966,1,54.95961929505602,1,1325957504.0,1,70418344.0,1,16.0,1,126.0,1,1186715591.0,1834540562.0,1,1,1,1,0.5509333623150608,1,409.0,0.8811631698608576,1,74850444.0
4.17699443971443,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,50712.0,7560.0,4172.0,8923.0,postgresql_hetzner-4c-8t-64gb,3,2498.0,257736227.0,1762772.0,415542400.0,4886981.0,104252.0,,5944.0,437.0,886.0,490733509.0,5.0,1,0.2086614395173079,23.0,160.0,,58.0,1,8953.0,1,58.7002985239083,1,87.23689980735001,1,834143042.0,1,1629525948.0,1,26.0,1,231.0,1,1101274725.0,1993515472.0,1,1,1,1,0.8103495730881632,1,6529.0,0.8796860997391591,1,79576775.0
4.281033948428688,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,70.0,30889.0,7579.0,2678.0,8945.0,postgresql_hetzner-4c-8t-64gb,3,891385.0,173790929.0,5098709.0,432122593.0,4802695.0,9169.0,,8616.0,744.0,926.0,531444112.0,1.0,1,0.304969944989567,194.0,88.0,,56.0,1,7640.0,1,54.59566869504329,1,39.846739573206776,1,892334110.0,1,216155215.0,1,37.0,1,117.0,1,1101274752.0,1056232200.0,1,1,1,1,0.9591052407136488,1,4882.0,0.5374901672734678,1,673102572.0
4.175399911571731,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,50936.0,7622.0,4168.0,6108.0,postgresql_hetzner-4c-8t-64gb,3,2233.0,295412889.0,1360433.0,476174820.0,4885167.0,100684.0,,6229.0,430.0,34.0,490559611.0,5.0,1,0.1880509950702313,23.0,160.0,,8.0,1,3582.0,1,57.98745364779923,1,33.40329923077412,1,834018437.0,1,31779146.0,1,32.0,1,231.0,1,1100769532.0,1982002964.0,1,1,1,1,0.7301598093830156,1,4710.0,0.8897228733247955,1,1248530341.0
4.284161614571141,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,254.0,64956.0,5125.0,9885.0,3648.0,postgresql_hetzner-4c-8t-64gb,3,444082.0,1572915779.0,1788790.0,1121805568.0,3357469.0,87482.0,,8540.0,763.0,893.0,226931416.0,3.0,1,0.7170479311052702,197.0,172.0,,98.0,1,9896.0,1,57.4200487507412,1,98.82533974760403,1,630572919.0,1,2019993999.0,1,5.0,1,93.0,1,1229775632.0,1272727036.0,1,1,1,1,0.855607550776786,1,4451.0,0.8967727821893394,1,1385729236.0
4.203894788714284,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,50936.0,8085.0,4168.0,6118.0,postgresql_hetzner-4c-8t-64gb,3,2233.0,315902082.0,1360433.0,476174816.0,4885169.0,100680.0,,6229.0,430.0,34.0,490372228.0,5.0,1,0.1872188416339146,23.0,160.0,,8.0,1,3582.0,1,56.34940886758861,1,33.05302482426876,1,834018432.0,1,31779146.0,1,32.0,1,238.0,1,1100769536.0,1982002944.0,1,1,1,1,0.3567354204076611,1,4710.0,0.8848622387758601,1,1248530304.0
4.353377559999769,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,44.0,42179.0,6226.0,5837.0,4805.0,postgresql_hetzner-4c-8t-64gb,3,3035904.0,1038298362.0,4930675.0,1844488236.0,4361786.0,52962.0,,320.0,72.0,283.0,100090650.0,4.0,1,0.2407977890261564,202.0,130.0,,92.0,1,2158.0,1,69.65015184365878,1,54.96251677039168,1,347070905.0,1,851204045.0,1,26.0,1,184.0,1,1243435507.0,1854456293.0,1,1,1,1,0.9261973872471584,1,778.0,0.7978841003624328,1,1412208869.0
4.402240012428332,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,210.0,51292.0,8405.0,9812.0,8318.0,postgresql_hetzner-4c-8t-64gb,3,7144032.0,2015056342.0,3177293.0,1726217383.0,289659.0,84345.0,,7793.0,662.0,581.0,960904244.0,5.0,1,0.4409206572512691,216.0,17.0,,97.0,1,8520.0,1,64.8343234036562,1,84.1705452102454,1,2131670319.0,1,1862393441.0,1,18.0,1,221.0,1,1992634030.0,1750297468.0,1,1,1,1,0.3914952439797176,1,1446.0,0.9314344734364846,1,1067427070.0
4.365291423428322,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,56849.0,7532.0,4168.0,5519.0,postgresql_hetzner-4c-8t-64gb,3,2801880.0,332116968.0,858372.0,602218031.0,3698089.0,83888.0,,6725.0,979.0,818.0,986582166.0,2.0,1,0.0287960151915796,5.0,163.0,,6.0,1,6061.0,1,32.009747351951326,1,68.29469825845658,1,858748890.0,1,517309098.0,1,7.0,1,58.0,1,950531653.0,1991751541.0,1,1,1,1,0.0590183740514111,1,4710.0,0.8867450775537492,1,1844779626.0
4.395001228285504,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,17.0,79290.0,3198.0,6204.0,7105.0,postgresql_hetzner-4c-8t-64gb,3,7231867.0,1291206722.0,582440.0,1775920063.0,5712839.0,81880.0,,4954.0,951.0,614.0,1033044937.0,0.0,1,0.699809127026239,102.0,62.0,,33.0,1,2693.0,1,54.89215883860909,1,77.82591247558594,1,1612829312.0,1,604700849.0,1,45.0,1,218.0,1,739681193.0,1012451462.0,1,1,1,1,0.0149742843475271,1,6418.0,0.367966993602368,1,1351685583.0
4.349951765285368,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,131.0,39855.0,314.0,7223.0,5157.0,postgresql_hetzner-4c-8t-64gb,3,6504092.0,157320584.0,1868865.0,356122232.0,2617283.0,93149.0,,6392.0,144.0,225.0,312577943.0,3.0,1,0.9804905761097216,56.0,127.0,,22.0,1,3404.0,1,37.86596747060104,1,24.16511735653246,1,470255435.0,1,525615143.0,1,7.0,1,65.0,1,544665221.0,205209619.0,1,1,1,1,0.0070559702279123,1,3767.0,0.3476114948612399,1,11751458.0
4.283718224714123,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,207.0,10201.0,6021.0,5423.0,2161.0,postgresql_hetzner-4c-8t-64gb,3,373359.0,878421402.0,547324.0,1536013691.0,6691174.0,37215.0,,3601.0,443.0,62.0,373368758.0,0.0,1,0.0530869921145166,16.0,4.0,,63.0,1,3972.0,1,78.10947192414254,1,82.52841135915688,1,1390514944.0,1,318182717.0,1,19.0,1,197.0,1,1512212906.0,24237244.0,1,1,1,1,0.770072898697248,1,2773.0,0.2023691493752866,1,417727920.0
4.17352414571412,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,50936.0,7622.0,4168.0,6108.0,postgresql_hetzner-4c-8t-64gb,3,2233.0,295412896.0,1360433.0,476174816.0,4885167.0,100684.0,,6229.0,430.0,34.0,490559616.0,5.0,1,0.7664876135217129,23.0,160.0,,8.0,1,3582.0,1,57.98745346069336,1,45.92052095429541,1,834018432.0,1,31779146.0,1,32.0,1,231.0,1,1100769536.0,1982002944.0,1,1,1,1,0.7262355239471504,1,4710.0,0.901725877434162,1,1248530304.0
4.368679647714349,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,223.0,68682.0,944.0,3662.0,9711.0,postgresql_hetzner-4c-8t-64gb,3,3890972.0,1619797943.0,6748565.0,1717229275.0,6521039.0,59270.0,,7618.0,274.0,845.0,886903903.0,10.0,1,0.7722060809914543,190.0,199.0,,78.0,1,6117.0,1,97.05860322200203,1,56.94687377363248,1,431739149.0,1,1047338702.0,1,47.0,1,253.0,1,1372139392.0,2146226563.0,1,1,1,1,0.4136576830448782,1,3666.0,0.9857594198107298,1,1622728620.0
4.360159477285508,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,150.0,78550.0,4367.0,3062.0,2903.0,postgresql_hetzner-4c-8t-64gb,3,5974559.0,1628492032.0,7612134.0,1408426087.0,2483662.0,59497.0,,4449.0,919.0,606.0,693652992.0,10.0,1,0.3049605972237179,249.0,102.0,,89.0,1,2904.0,1,50.52259973180686,1,50.22735395489437,1,1512476700.0,1,1647547347.0,1,42.0,1,189.0,1,1927554826.0,2133395456.0,1,1,1,1,0.8946099504382978,1,7177.0,0.9822989675787508,1,1546578583.0
4.350368900714135,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,44.0,26542.0,8193.0,4371.0,4713.0,postgresql_hetzner-4c-8t-64gb,3,7234728.0,407677238.0,6779593.0,570813588.0,3486458.0,108182.0,,4816.0,96.0,473.0,432948790.0,0.0,1,0.837551729162336,129.0,42.0,,1.0,1,1066.0,1,59.54710128678514,1,66.60885893970647,1,1178573424.0,1,802136815.0,1,18.0,1,23.0,1,107190291.0,346746960.0,1,1,1,1,0.6160491581295657,1,9391.0,0.6137048840198375,1,354388608.0
4.364647783285493,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,147.0,67742.0,3610.0,9249.0,3657.0,postgresql_hetzner-4c-8t-64gb,3,6002202.0,418520159.0,1409620.0,3603257.0,7417378.0,47859.0,,1523.0,333.0,226.0,1028010014.0,1.0,1,0.0276541736508998,20.0,126.0,,53.0,1,7902.0,1,97.86112703523207,1,37.8251680166882,1,209731871.0,1,1896784512.0,1,43.0,1,57.0,1,1958690900.0,529335432.0,1,1,1,1,0.1143521930429182,1,3790.0,0.047430090895095,1,661050794.0
4.244074644428371,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,78.0,74039.0,5454.0,821.0,6619.0,postgresql_hetzner-4c-8t-64gb,3,194120.0,881151383.0,5733287.0,885889552.0,4865060.0,10183.0,,1133.0,597.0,411.0,1019793503.0,10.0,1,0.7900949683460897,126.0,57.0,,85.0,1,7928.0,1,72.2207091101036,1,96.574922617897,1,884389258.0,1,96442444.0,1,17.0,1,21.0,1,842555014.0,1037778350.0,1,1,1,1,0.1235197139342184,1,9070.0,0.2006130963563919,1,767697952.0
4.3283867534285365,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,250.0,28929.0,3426.0,7205.0,4894.0,postgresql_hetzner-4c-8t-64gb,3,3254292.0,1571699014.0,7261580.0,1546368779.0,6379161.0,99810.0,,6360.0,213.0,243.0,42850938.0,1.0,1,0.484841494861196,180.0,5.0,,49.0,1,2503.0,1,85.21764560631576,1,1.2235350529341904,1,2015303717.0,1,1115189575.0,1,13.0,1,201.0,1,1714755755.0,1601599499.0,1,1,1,1,0.491328988051228,1,7500.0,0.5039077499989536,1,1987193232.0
4.387311271856951,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,19.0,28421.0,6719.0,5502.0,4554.0,postgresql_hetzner-4c-8t-64gb,3,3028042.0,914567088.0,7563410.0,1488876652.0,7636880.0,52308.0,,6279.0,510.0,553.0,969529871.0,4.0,1,0.9635731807740798,103.0,108.0,,31.0,1,2458.0,1,79.74951125363978,1,95.9576054482967,1,825301493.0,1,2003654832.0,1,46.0,1,37.0,1,1295854583.0,2079546699.0,1,1,1,1,0.2231677092625442,1,9265.0,0.1430881687669905,1,1683127701.0
4.28432191842824,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,108.0,34082.0,5547.0,6490.0,2052.0,postgresql_hetzner-4c-8t-64gb,3,487143.0,293880033.0,5055719.0,228241504.0,3200052.0,10818.0,,1702.0,302.0,275.0,179182920.0,0.0,1,0.0131818408808709,117.0,8.0,,1.0,1,8264.0,1,63.59448519938376,1,80.4776406056344,1,785763107.0,1,764661248.0,1,8.0,1,60.0,1,27446645.0,714466427.0,1,1,1,1,0.6890962673843783,1,1095.0,0.5947444208752466,1,507669690.0
4.347983463429306,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,183.0,42205.0,82.0,9087.0,5350.0,postgresql_hetzner-4c-8t-64gb,3,2609655.0,425415583.0,3777606.0,733066749.0,2933688.0,87444.0,,1506.0,75.0,497.0,290674333.0,0.0,1,0.3773069431482596,156.0,86.0,,60.0,1,4146.0,1,83.01693826839644,1,94.91697250968852,1,366131004.0,1,1054885712.0,1,32.0,1,29.0,1,611850807.0,1265332876.0,1,1,1,1,0.905891738735859,1,1877.0,0.8631733442031585,1,458148654.0
4.346331176143265,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,183.0,56322.0,7514.0,6579.0,3762.0,postgresql_hetzner-4c-8t-64gb,3,5717799.0,2117060608.0,2514268.0,2019653364.0,5150700.0,124633.0,,2806.0,235.0,563.0,931991629.0,2.0,1,0.9097197331525724,253.0,152.0,,91.0,1,6161.0,1,22.75390046991252,1,5.142399836700559,1,1725131282.0,1,2060814913.0,1,26.0,1,151.0,1,1442160191.0,2055664971.0,1,1,1,1,0.3046210123095029,1,7660.0,0.6662881299131985,1,93948784.0
4.350956923285724,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,60.0,62782.0,5848.0,1733.0,2260.0,postgresql_hetzner-4c-8t-64gb,3,5084763.0,420832744.0,2790300.0,231171860.0,2779175.0,28626.0,,199.0,555.0,234.0,729768232.0,0.0,1,0.0522993792495663,137.0,171.0,,51.0,1,348.0,1,37.24227827037934,1,72.190995371163,1,767442286.0,1,91520254.0,1,30.0,1,75.0,1,831884193.0,281953967.0,1,1,1,1,0.6544545616982408,1,3723.0,0.7075035913505187,1,801944405.0
4.3440248317149655,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,246.0,46352.0,212.0,2133.0,4611.0,postgresql_hetzner-4c-8t-64gb,3,5891782.0,259602652.0,4724122.0,892106190.0,4113769.0,117541.0,,1387.0,669.0,123.0,936310638.0,9.0,1,0.0272643637119021,157.0,181.0,,56.0,1,191.0,1,64.89325279875722,1,40.466667218898365,1,872573322.0,1,1910040884.0,1,41.0,1,22.0,1,237900001.0,1828183543.0,1,1,1,1,0.9710802600874466,1,8102.0,0.3598050158655281,1,1679797818.0
4.1982245310001804,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,50936.0,7622.0,4168.0,6108.0,postgresql_hetzner-4c-8t-64gb,3,2233.0,295412896.0,1360433.0,476174816.0,4885167.0,100684.0,,6229.0,430.0,34.0,490559616.0,5.0,1,0.7664875984191895,23.0,160.0,,8.0,1,3582.0,1,57.98745346069336,1,45.9205207824707,1,834018432.0,1,31779146.0,1,32.0,1,231.0,1,1100769536.0,1982002944.0,1,1,1,1,0.7262355089187622,1,4710.0,0.9017258882522584,1,1248530304.0
4.179006853714652,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,50936.0,7622.0,4168.0,6108.0,postgresql_hetzner-4c-8t-64gb,3,2233.0,295412896.0,1360433.0,476174816.0,4885167.0,100684.0,,6229.0,430.0,34.0,490559616.0,5.0,1,0.7586751507191958,23.0,160.0,,8.0,1,4641.0,1,57.98745346069336,1,86.25273918707524,1,834018432.0,1,31779146.0,1,32.0,1,231.0,1,1082330016.0,1982002944.0,1,1,1,1,0.7294394759204678,1,4710.0,0.9991455815062164,1,1248530304.0
4.3518230780007015,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,131.0,21214.0,2379.0,808.0,3932.0,postgresql_hetzner-4c-8t-64gb,3,7144016.0,563809038.0,2753237.0,1035902530.0,1218696.0,66219.0,,2461.0,652.0,21.0,1014566460.0,7.0,1,0.4145836109482492,58.0,91.0,,60.0,1,2309.0,1,47.33700467300071,1,9.519443649218616,1,740124839.0,1,399217505.0,1,5.0,1,108.0,1,768921702.0,26340692.0,1,1,1,1,0.9219381220242246,1,2537.0,0.3531495408623101,1,1832238112.0
4.184081733570825,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,19.0,50936.0,7622.0,4168.0,6108.0,postgresql_hetzner-4c-8t-64gb,3,2233.0,294659170.0,1360433.0,476174816.0,4795806.0,100684.0,,6743.0,382.0,34.0,479558064.0,5.0,1,0.5514746752857287,23.0,160.0,,8.0,1,3582.0,1,53.0727643569811,1,87.77549664363875,1,834018432.0,1,31779146.0,1,32.0,1,231.0,1,1100766683.0,1982024820.0,1,1,1,1,0.7206148266864166,1,4242.0,0.9228172049353088,1,1248530304.0
4.2434651670004575,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,163.0,581.0,7769.0,5183.0,1303.0,postgresql_hetzner-4c-8t-64gb,3,1160089.0,800321437.0,254183.0,1376830822.0,7587960.0,89406.0,,1752.0,80.0,779.0,186895138.0,5.0,1,0.2866019292973669,145.0,185.0,,86.0,1,5243.0,1,27.486539148422395,1,28.607301457561437,1,994464137.0,1,682584161.0,1,42.0,1,172.0,1,443446486.0,1333963288.0,1,1,1,1,0.6255732238922711,1,6267.0,0.3375829213360335,1,1971297418.0
4.378945680428712,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,41.0,52813.0,6715.0,8024.0,9890.0,postgresql_hetzner-4c-8t-64gb,3,5639531.0,1426161692.0,2099508.0,1995547179.0,6136799.0,111649.0,,8945.0,930.0,777.0,652190966.0,7.0,1,0.498742156897644,172.0,177.0,,52.0,1,5621.0,1,7.229318837490508,1,23.785366095178112,1,1943446653.0,1,1511182776.0,1,38.0,1,141.0,1,1776106882.0,1809704895.0,1,1,1,1,0.3863798321088771,1,2238.0,0.5616491030148444,1,745473620.0
4.213765272143064,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,50936.0,7622.0,4168.0,6108.0,postgresql_hetzner-4c-8t-64gb,3,2233.0,295412896.0,1360433.0,618135176.0,4885167.0,100684.0,,6229.0,458.0,34.0,490559616.0,5.0,1,0.7664875984191895,23.0,160.0,,8.0,1,3582.0,1,93.2411696252035,1,84.96507952841006,1,834018432.0,1,31779146.0,1,32.0,1,231.0,1,1100769536.0,1982002944.0,1,1,1,1,0.1216723847782031,1,4710.0,0.9640812928155688,1,1248530304.0
4.176345776428726,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,4.0,50909.0,7771.0,4179.0,5169.0,postgresql_hetzner-4c-8t-64gb,3,2233.0,293867669.0,1360432.0,476312255.0,4706873.0,99130.0,,6028.0,432.0,14.0,490756507.0,5.0,1,0.4863410241184831,14.0,160.0,,9.0,1,3582.0,1,49.78989725158102,1,50.231920676032,1,834018432.0,1,31355804.0,1,32.0,1,224.0,1,1103877281.0,1982002944.0,1,1,1,1,0.2355242881287371,1,4710.0,0.8954814065751492,1,967864975.0
4.2090894118570885,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,51069.0,7622.0,4168.0,6118.0,postgresql_hetzner-4c-8t-64gb,3,4179.0,295412896.0,1360531.0,489454295.0,4907653.0,100956.0,,6229.0,428.0,34.0,490560760.0,5.0,1,0.6046485398035585,23.0,160.0,,8.0,1,3383.0,1,54.66241001651593,1,47.0764933385021,1,834059020.0,1,19317099.0,1,32.0,1,231.0,1,1101185368.0,1512303948.0,1,1,1,1,0.6255235277209449,1,6267.0,0.6868201214926313,1,1248350035.0
4.351268580571092,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,212.0,4393.0,7301.0,815.0,1086.0,postgresql_hetzner-4c-8t-64gb,3,6883638.0,800570614.0,4301788.0,284065206.0,3222105.0,59221.0,,1366.0,46.0,686.0,265025597.0,2.0,1,0.9299336183298248,18.0,26.0,,11.0,1,8753.0,1,20.398750397580564,1,52.30468260822786,1,42039847.0,1,1907275066.0,1,22.0,1,145.0,1,1204347176.0,1862059562.0,1,1,1,1,0.7376616820370776,1,1146.0,0.1455740609355515,1,1708651767.0
4.181830472571684,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,51219.0,7622.0,3723.0,6098.0,postgresql_hetzner-4c-8t-64gb,3,35773.0,295660386.0,1360433.0,488747353.0,4826632.0,78744.0,,6236.0,428.0,34.0,492856978.0,5.0,1,0.3086638906449517,22.0,160.0,,8.0,1,3582.0,1,55.51490815935096,1,50.07107244141533,1,834020941.0,1,30726604.0,1,32.0,1,231.0,1,1100778654.0,1980618045.0,1,1,1,1,0.6697453513360812,1,4780.0,0.9584949586565812,1,1248489449.0
4.306937406571316,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,47.0,57472.0,6811.0,2831.0,8258.0,postgresql_hetzner-4c-8t-64gb,3,5160720.0,50979561.0,1462088.0,670091664.0,2694522.0,477.0,,4059.0,587.0,98.0,535165323.0,4.0,1,0.6547778646109124,144.0,87.0,,44.0,1,3648.0,1,43.3999229335976,1,63.27490887713332,1,1263787124.0,1,1021556111.0,1,22.0,1,140.0,1,701362497.0,329519588.0,1,1,1,1,0.1111362081158541,1,129.0,0.3911143183925751,1,848069154.0
4.171198958143317,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,50936.0,7620.0,4925.0,6094.0,postgresql_hetzner-4c-8t-64gb,3,2233.0,295790822.0,1360433.0,476174816.0,5581787.0,100669.0,,6230.0,430.0,33.0,490559616.0,5.0,1,0.6963084317017991,27.0,160.0,,8.0,1,2468.0,1,3.403929758899288,1,55.78605036595883,1,834516313.0,1,31779146.0,1,32.0,1,231.0,1,1100761718.0,1952583208.0,1,1,1,1,0.5379361698161808,1,4709.0,0.9147760343645888,1,1248530304.0
4.337911646714409,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,112.0,59463.0,3233.0,9850.0,9797.0,postgresql_hetzner-4c-8t-64gb,3,5182556.0,1109714127.0,5426948.0,1588037296.0,2171090.0,102330.0,,2598.0,553.0,739.0,739412553.0,8.0,1,0.9310598853591662,248.0,169.0,,17.0,1,2019.0,1,87.88184357350175,1,91.71481193114178,1,2121235251.0,1,347250797.0,1,36.0,1,74.0,1,1447035451.0,372090467.0,1,1,1,1,0.9232689198255224,1,9285.0,0.7973893500863338,1,1864254673.0
4.176919627571936,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,50936.0,7620.0,4925.0,6094.0,postgresql_hetzner-4c-8t-64gb,3,2233.0,283089323.0,1360433.0,476174816.0,5581787.0,100669.0,,6230.0,430.0,12.0,490559616.0,5.0,1,0.6601852329765763,27.0,160.0,,8.0,1,2468.0,1,9.96097229526076,1,58.90038732137221,1,834516288.0,1,31779146.0,1,32.0,1,225.0,1,1100761728.0,1952583168.0,1,1,1,1,0.7784779810084715,1,4709.0,0.5531368951873604,1,1151886862.0
4.354329904285676,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,218.0,53804.0,3377.0,5872.0,3732.0,postgresql_hetzner-4c-8t-64gb,3,2057569.0,1291847920.0,4406509.0,996371950.0,5957186.0,31046.0,,2748.0,740.0,600.0,456577126.0,6.0,1,0.3849068481742204,89.0,177.0,,31.0,1,3176.0,1,22.840319307444755,1,90.02130339985978,1,1840594338.0,1,734225337.0,1,32.0,1,106.0,1,565965340.0,1738995799.0,1,1,1,1,0.4523806788809052,1,491.0,0.5241621390425898,1,332704492.0
4.247015351285102,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,51957.0,7620.0,4908.0,6078.0,postgresql_hetzner-4c-8t-64gb,3,222387.0,294994252.0,1443939.0,476174816.0,7416270.0,100812.0,,1740.0,973.0,33.0,489134541.0,5.0,1,0.695527709200602,27.0,160.0,,8.0,1,2500.0,1,4.982075367828549,1,68.76337801106341,1,834461006.0,1,31796219.0,1,32.0,1,231.0,1,1100763664.0,1946322220.0,1,1,1,1,0.7272833532091177,1,4617.0,0.914363456048862,1,1249212283.0
4.375689726571311,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,208.0,11096.0,2001.0,5659.0,1835.0,postgresql_hetzner-4c-8t-64gb,3,4520870.0,224138240.0,7281429.0,1880331656.0,3032147.0,68388.0,,4335.0,746.0,300.0,464978752.0,10.0,1,0.0938516066546162,69.0,200.0,,25.0,1,3471.0,1,23.293117739421767,1,2.218272459446892,1,1148466690.0,1,1332880461.0,1,32.0,1,129.0,1,661254016.0,1098714046.0,1,1,1,1,0.7508215456927343,1,9103.0,0.6029320631200898,1,299836680.0
4.311754581285641,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,104.0,25128.0,7694.0,5905.0,2180.0,postgresql_hetzner-4c-8t-64gb,3,5664062.0,970981806.0,2803966.0,485013448.0,5507477.0,71439.0,,4148.0,446.0,564.0,792549687.0,9.0,1,0.7264449186061489,168.0,78.0,,63.0,1,6099.0,1,14.277284178250676,1,48.57176320727223,1,1967185555.0,1,860027499.0,1,26.0,1,86.0,1,1616743703.0,1331349749.0,1,1,1,1,0.8114635076081747,1,5079.0,0.0327905589468935,1,1336280306.0
4.180123424142948,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,18.0,50936.0,7620.0,4925.0,6094.0,postgresql_hetzner-4c-8t-64gb,3,2233.0,289355931.0,1362498.0,477354126.0,5581543.0,100669.0,,6230.0,430.0,5.0,490559616.0,5.0,1,0.6961683011537153,27.0,160.0,,8.0,1,2399.0,1,11.944821203333603,1,54.25685615886072,1,803753054.0,1,31779146.0,1,32.0,1,14.0,1,1100761008.0,1938074685.0,1,1,1,1,0.5388695723198539,1,4709.0,0.8548960476315608,1,1213710593.0
4.357837343999043,job,postgresql,hetzner-4c-8t-64gb,4,64,8,job_5,190.0,9186.0,4074.0,2054.0,1529.0,postgresql_hetzner-4c-8t-64gb,3,5534000.0,1898468668.0,3711085.0,631171591.0,2969975.0,99822.0,,1588.0,391.0,10.0,501155258.0,2.0,1,0.0790295267429027,23.0,104.0,,77.0,1,3045.0,1,86.89391700694563,1,98.14618242316818,1,193218764.0,1,1244108679.0,1,8.0,1,121.0,1,146047033.0,1420844922.0,1,1,1,1,0.4471236843331896,1,5367.0,0.2553320499852566,1,906403225.0
